ingredients,brand,name,price,quantity,unit
"-Maize Oil: Adds suppleness, softness, and shine",kérastase,Elixir Ultime Bain,"12,40",100,ml
"WATER, SODIUM LAUROYL METHYL ISETHIONATE, COCAMIDOPROPYL HYDROXYSULTAINE, POTASSIUM COCOYL GLYCINATE, DISODIUM COCOYL GLUTAMATE, POTASSIUM COCOATE, SODIUM LAUROYL SARCOSINATE, GLYCERETH-26, DECYL GLUCOSIDE, FRAGRANCE, PHENOXYETHANOL, COCAMIDOPROPYLAMINE OXIDE, SODIUM COCOYL GLUTAMATE, GLYCOL DISTEARATE, DISODIUM LAURETH SULFOSUCCINATE, METHYL GLUCETH-20, ACRYLATES COPOLYMER, PEG-120 METHYL GLUCOSE DIOLEATE, AMODIMETHICONE, POLYQUATERNIUM-10, CITRIC ACID, ETHYLHEXYLGLYCERIN, SODIUM LAURYL SULFOACETATE, DIVINYLDIMETHICONE/DIMETHICONE COPOLYMER, CHLORPHENESIN, POLYQUATERNIUM-11, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, C11-15 PARETH-7, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, LAURETH-9, GLYCERIN, TRIDECETH-12, PANTHENOL, HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL, C12-13 PARETH-3, C12-13 PARETH-23, HELIANTHUS ANNUUS  SEED OIL, TOCOPHEROL, PSEUDOZYMA EPICOLA/CAMELLIA SINENSIS SEED OIL FERMENT EXTRACT FILTRATE, PSEUDOZYMA EPICOLA/ARGANIA SPINOSA KERNEL OIL, FERMENT FILTRATE, PRUNUS ARMENIACA  KERNEL OIL, QUATERNIUM-95, PROPANEDIOL, HELIANTHUS ANNUUS  SEED EXTRACT, PEG-8, BIS-AMINOPROPYL DIGLYCOL DIMALEATE, EUTERPE OLERACEA FRUIT EXTRACT, ROSMARINUS OFFICINALIS  LEAF EXTRACT, PUNICA GRANATUM EXTRACT, ORIGANUM VULGARE LEAF EXTRACT, MUSA SAPIENTUM  FRUIT EXTRACT, MORINDA CITRIFOLIA FRUIT EXTRACT, SODIUM HYALURONATE, PEG-8/SMDI COPOLYMER, ARCTIUM LAPPA ROOT EXTRACT, SODIUM POLYACRYLATE, PALMITOYL MYRISTYL SERINATE, CITRAL, HEXYL CINNAMAL, LIMONENE, BIOTIN, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE",olaplex,N°4 Bond Maintenance ™,"15,00",100,ml
"Water, Sodium Laureth Sulfate, Coco-Betaine, Sodium Chloride, Glycol Distearate, Fragrance, Cocamide Mipa, Dimethicone, Citric Acid, Sodium Benzoate, Sodium Hydroxide, Hexylene Glycol, Ci 60730 / Acid Violet 43, Salicylic Acid, Carbomer, Limonene, Guar Hydroxypropyltrimonium C H L O R I D E, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Magnesium Acetate, Glycerin, Sodium Hyaluronate, Tocopherol, Aspartic Acid, Glycine, Arginine, Glutamic Acid, Phenoxyethanol, Leontopodium Alpinum Flower/Leaf Extract, Fumaric Acid, Malva Sylvestris Flower Extract / Mallow Flower Extract, Potassium Sorbate",kérastase,Blond Absolu Bain Ultra-Violet,"12,40",100,ml
"AQUA / WATER / EAU , SODIUM LAURETH SULFATE , COCO-BETAINE , LAURETH-5 CARBOXYLIC ACID , COCAMIDE MIPA , SODIUM CHLORIDE , ISOSTEARYL NEOPENTANOATE , POLYQUATERNIUM-10 , PPG-5-CETETH-20 , AMODIMETHICONE , SODIUM BENZOATE , SODIUM HYDROXIDE , CITRIC ACID , PEG-55 PROPYLENE GLYCOL OLEATE , PEG-60 HYDROGENATED CASTOR OIL , SALICYLIC ACID , PROPYLENE GLYCOL , BENZYL SALICYLATE , HEXYL CINNAMAL , BENZYL ALCOHOL , LIMONENE , BUTYLENE GLYCOL , CITRONELLOL , GERANIOL , TOCOPHEROL , BISABOLOL , 2-OLEAMIDO-1,3 OCTADECANEDIOL , SAFFLOWER GLUCOSIDE , HYDROXYCITRONELLAL , SODIUM HYALURONATE , ALTEROMONAS FERMENT EXTRACT , BHT , SODIUM CITRATE , PARFUM / FRAGRANCE , C230808/1Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Chronologiste Bain Régénérant,"15,20",100,ml
" AQUA / WATER / EAU - SODIUM C14-16 OLEFIN SULFONATE - GLYCERIN - COCAMIDE MEA - COCAMIDOPROPYL BETAINE - GLYCOL DISTEARATE - SODIUM CHLORIDE - SODIUM LAUROYL SARCOSINATE - HEXYLENE GLYCOL - CITRIC ACID - SODIUM HYDROXIDE - SODIUM BENZOATE - COCO-BETAINE - HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE - SALICYLIC ACID - CARBOMER - BENZYL SALICYLATE - BENZOIC ACID - LINALOOL - POLYQUATERNIUM-7 - BENZYL ALCOHOL - MEL EXTRACT / HONEY EXTRACT - 2-OLEAMIDO-1,3-OCTADECANEDIOL - PARFUM / FRAGRANCECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Curl Manifesto,"12,40",100,ml
"WATER/AQUA/EAU, OCTYLDODECANOL, GLYCERIN, SCLEROCARYA BIRREA SEED BUTTER, LINOLEIC ACID, GLYCERYL STEARATE, PALMITIC ACID, PENTYLENE GLYCOL, CETEARYL ALCOHOL, STEARIC ACID, SCLEROCARYA BIRREA SEED OIL, PERSEA GRATISSIMA  OIL, AVENA SATIVA  KERNEL OIL, OENOTHERA BIENNIS  OIL, LINUM USITATISSIMUM  SEED OIL, SALVIA HISPANICA SEED OIL, SIMMONDSIA CHINENSIS  SEED OIL, CERAMIDE AP, CERAMIDE NP, CERAMIDE EOP, AVENA SATIVA  KERNEL EXTRACT, PANTHENOL, LINOLENIC ACID, ADENOSINE, BETA-GLUCAN, QUERCETIN, ALLANTOIN, SODIUM LAUROYL LACTYLATE, PHYTOSPHINGOSINE, CHOLESTEROL, XANTHAN GUM, TETRASODIUM GLUTAMATE DIACETATE, PROPANEDIOL, CITRIC ACID, CETEARETH-20, SODIUM CARBONATE, PHENOXYETHANOL, SODIUM CHLORIDE, CAPRYLYL GLYCOL, SODIUM HYDROXIDE, CHLORPHENESIN, CARBOMER, ETHYLHEXYLGLYCERINCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",drunk elephant,Silkamino™,"11,25",100,ml
"AQUA / WATER / EAU , SODIUM LAURETH SULFATE , CITRIC ACID , COCAMIDOPROPYL BETAINE , SODIUM HYDROXIDE , PROPYLENE GLYCOL , SODIUM CHLORIDE , SODIUM BENZOATE , HEXYLENE GLYCOL , POLYQUATERNIUM-10 , SALICYLIC ACID , LIMONENE , LINALOOL , GLYCERIN , BENZYL SALICYLATE , COUMARIN , ZINGIBER OFFICINALE ROOT EXTRACT / GINGER ROOT EXTRACT, CITRAL , BENZYL ALCOHOL , CITRONELLOL , XYLITYLGLUCOSIDE , ANHYDROXYLITOL , LEONTOPODIUM ALPINUM CALLUS CULTURE EXTRACT , XYLITOL , XANTHAN GUM , DIPEPTIDE DIAMINOBUTYROYL BENZYLAMIDE DIACETATE , PARFUM / FRAGRANCECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Genesis Bain Hydra-Fortifiant,"12,40",100,ml
"Eau, diméthicone, alcool cétéarylique, parfum, chlorure de behentrimonium, huile de canola, huile de noyau d'Argania Spinosa , extrait de feuille de capucine officinale, extrait de bulbe d'Allium Sativum , extrait de fleur d'Album Lamium, extrait de bourgeon de Pinus Sylvestris, extrait de racine d'Arctium Lappa, extrait de fleur d'Anthemis Nobilis, extrait de feuille de Rosmarinus Officinalis , extrait d'Hedera Helix , extrait de fleur Arnica Montana, extrait de bulbe Tilia Tomentosa, protéine végétale hydrolysée Pg-Propyl Silanetriol, glycérine, propylène glycol, caprylyl glycol, alcool isopropyl, acide citrique, Edta disodique, chlorphénésine, phénoxyéthanol, benzoate de sodium, sorbate de potassium, , hydroxyisohexyle 3- cyclohexène carboxaldéhyde, linalol, alpha-isométhyl iononeCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",moroccanoil,Shampooing Extra Volume,"10,40",100,ml
"Aqua/Water/Eau, Sodium Laureth Sulfate, Citric Acid, Cocamidopropyl Betaine, Sodium Hydroxide, Propylene Glycol, Sodium Chloride, Sodium Benzoate, Hexylene Glycol, Polyquaternium-10, Salicylic Acid, Linalool, Limonene, Butylene Glycol, Citronellol, Coumarin, Alpha-Isomethyl Ionone, Geraniol, Hydrolyzed Rice Extract, Parfum/Fragrance",shu uemura art of hair,Shampoing Fortifiant à L'Eau de Riz,"15,33",100,ml
-Creatine R Complex: For reinforcement of the internal structure and recovery of fiberís perfect condition,kérastase,Extentioniste Bain Extentioniste,"12,40",100,ml
"AQUA / WATER, SODIUM LAURETH SULFATE, COCO-GLUCOSIDE, SODIUM CHLORIDE, GLYCERIN, GLYCOL DISTEARATE, COCAMIDE MIPA, PPG-5-CETETH-20, SODIUM BENZOATE, CARBOMER, SALICYLIC ACID, POLYSILICONE-8, DIETHYLLUTIDINATE, HEXYL CINNAMAL, ARGININE, GLUTAMIC ACID, POLYQUATERNIUM-16, LINALOOL, CITRONELLOL, SERINE, ALPHA-ISOMETHYL IONONE, HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN, AMINOMETHYL PROPANOL, SODIUM HYALURONATE, 2-OLEAMIDO-1,3-OCTADECANEDIOL, SAFFLOWER GLUCOSIDE, GERANIOL, PHENOXYETHANOL, TOCOPHEROL, BHT, SODIUM CITRATE, SODIUM HYDROXIDE, CITRIC ACID, PARFUM / FRAGRANCE, Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Densifique Bain Densité,"11,20",100,ml
1247046 I - INGREDIENTS: AQUA / WATER / EAU • SODIUM COCOYL ISETHIONATE • DISODIUM LAURETH SULFOSUCCINATE • GLYCOL DISTEARATE • SODIUM LAURYL SULFOACETATE • SODIUM LAUROYL SARCOSINATE • GLYCERIN • PARFUM / FRAGRANCE • PPG-5-CETETH-20 • DECYL GLUCOSIDE • COCAMIDOPROPYL BETAINE • COCO-BETAINE • DIVINYLDIMETHICONE/DIMETHICONE COPOLYMER • AMODIMETHICONE • CITRIC ACID • SODIUM HYDROXIDE • POLYQUATERNIUM-7 • POLYQUATERNIUM-10 • CARBOMER • SODIUM BENZOATE • SODIUM CHLORIDE • LIMONENE • PEG-55 PROPYLENE GLYCOL OLEATE • PROPYLENE GLYCOL • SALICYLIC ACID • BENZOIC ACID • POLYSORBATE 21 • HEXYL CINNAMAL • LINALOOL • TRIDECETH-6 • C12-13 PARETH-23 • C12-13 PARETH-3 • CITRAL • GERANIOL • GLYCINE • TOCOPHEROL • CETRIMONIUM CHLORIDE • PHENOXYETHANOL (F,l'oreal professionnel,Serie Expert Metal Detox,"10,67",100,ml
"Aqua , Sodium Methyl 2-Sulfolaurate, Cocamidopropyl Hydroxysultaine, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Sodium Lauroamphoacetate, Sodium Methyl Cocoyl Taurate, Glycerin, Phenoxyethanol, Disodium 2-Sulfolaurate, Fragrance/Parfum, Sodium Cocoyl Glycinate, Sodium PCA, PEG-150 Distearate, Propylene glycol, Polyquaternium-22, Chlorphenesin, PPG-2 Hydroxyethyl Cocamide, Benzoic Acid, Disodium EDTA, Dehydroacetic Acid, Citric Acid, Hydrolyzed Wheat Starch, Hydrolyzed Wheat Protein, Hydrolyzed Keratin, Potassium Benzoate, Butylene glycol, Tocopheryl Acetate, Potassium Sorbate, BHA, Citronellol, Linalool, Hexyl Cinnamal",color wow,Color Security Shampoo,"8,80",100,ml
"AQUA , SODIUM LAUROYL METHYL ISETHIONATE, COCAMIDOPROPYL BETAINE, GLYCERYL LAURATE, PEG-40 HYDROGENATED CASTOR OIL, GLYCERIN, PARFUM , MEL  , HYDROLYZED PEA PROTEIN, HYDROLYZED VEGETABLE PROTEIN, ARGANIA SPINOSA KERNEL OIL, ARGININE, CREATINE, HYDROLYZED ADANSONIA DIGITATA SEED EXTRACT, HELIANTHUS ANNUUS HYBRID  OIL, SODIUM LAUROYL SARCOSINATE, DECYL GLUCOSIDE, CITRIC ACID, SODIUM BENZOATE, CETEARYL ALCOHOL, SODIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POLYQUATERNIUM-10, XANTHAN GUM, HYDROXYPROPYLTRIMONIUM INULIN, CARAMEL, TOCOPHERYL ACETATE, POTASSIUM SORBATE, BENZYL ALCOHOL, PANTHENOL, CI 14700 , CI 19140 , COUMARIN, HEXYL CINNAMAL, LIMONENE, LINALOOL  Honey sourced from the Mirsalehi Bee Garden",gisou,Honey Infused Hair Wash,"10,30",100,ml
"SODIUM CHLORIDE, SODIUM LAURETH SULFATE, AQUA/WATER/EAU, BUTYLENE GLYCOL, COCAMIDE MEA, PEG-100 STEARATE, GLYCERYL STEARATE, HYDRATED SILICA, FRAGRANCE , SACCHARIDE ISOMERATE, MENTHYL LACTATE, BISABOLOL, PRUNUS AMYGDALUS DULCIS  OIL, CITRIC ACID, SODIUM CITRATE, PHENOXYETHANOL, BENZYL SALICYLATE, LINALOOL, LIMONENE, CITRONELLOL, HEXYL CINNAMAL",christophe robin,Scrub lavant purifiant au sel marin,"16,40",100,ml
AQUA / WATER ● SODIUM LAURETH SULFATE ● CITRIC ACID ● GLYCERIN ● COCAMIDOPROPYL BETAINE ● ALCOHOL DENAT,kérastase,Specifique Bain Vital Dermo-Calm,"12,40",100,ml
1165794 M - INGREDIENTS: AQUA / WATER / EAU • SODIUM LAURETH SULFATE • COCO-BETAINE • SODIUM LAURYL SULFATE • SODIUM CHLORIDE • GLYCOL DISTEARATE • HEXYLENE GLYCOL • AMINOPROPYL TRIETHOXYSILANE • LACTIC ACID • SODIUM BENZOATE • SODIUM HYDROXIDE • HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE • ALCOHOL DENAT,kérastase,Résistance,"11,60",100,ml
"AQUA/WATER/EAU, SODIUM MYRETH SULFATE, SODIUM CHLORIDE, PEG-7 GLYCERYL COCOATE, PEG-18 GLYCERYL OLEATE/COCOATE, DISODIUM COCOAMPHODIACETATE, COCAMIDOPROPYL BETAINE, FRAGRANCE , SODIUM BENZOATE, CITRIC ACID, PHENOXYETHANOL, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCOL DISTEARATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, DISODIUM EDTA, GERANIOL, LINALOOL, PANTHENOL, LIMONENE, LAURETH-4, HYDROXYCITRONELLAL, COUMARIN, GLYCERIN, LACTIC ACID, CARAMEL, OPUNTIA FICUS-INDICA FRUIT EXTRACTCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",christophe robin,Shampooing régénérant à l'huile de figue de barbarie,"11,96",100,ml
"AQUA/WATER/EAU, ALOE BARBADENSIS LEAF JUICE, COCO-GLUCOSIDE, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, BENZYL ALCOHOL, SODIUM PCA, FRAGRANCE , GLYCERYL CAPRYLATE, GLYCERIN, SODIUM CHLORIDE, SODIUM PHYTATE, BENZOIC ACID, LINUM USITATISSIMUM  SEED EXTRACT, SODIUM BENZOATE, PROPANEDIOL, LIMONENE, LINALOOL, POTASSIUM SORBATE, CITRIC ACID, SODIUM HYDROXIDE",christophe robin,Shampooing hydratant à l'aloe vera,"10,40",100,ml
"AQUA , AMMONIUM LAURYL SULFATE , SODIUM LAUROYL OAT AMINOACIDS , ACRYLATES/STEARETH-20 METHACRYLATE COPOLYMER , PPG-5-CETETH-10 PHOSPHATE , GLYCERIN , VIOLA TRICOLOR EXTRACT , TRIETHANOLAMINE , PIROCTONE OLAMINE -ONOSIS SPINOSA ROOT EXTRACT , SEMPERVIVUM TECTORUM EXTRACT , ALLIUM SATIVUM  BULB EXTRACT , COCHLEARIA ARMORACIA  ROOT EXTRACT , FERULA ASSA FOETIDA ROOT EXTRACT , SALVIA OFFICINALIS  LEAF EXTRACT , CHAMOMILLA RECUTITA  FLOWER EXTRACT , PARFUM/FRAGRANCE , PEG-15 COCOPOLYAMINE , PROPOLIS EXTRACT , METHYLCHLOROISOTHIAZOLINONE , METHYLISOTHIAZOLINONE , LINALOOL NATURAL ORIGIN CERTIFIED ORGANICCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",leonor greyl,Bain Traitant à la Propolis,"20,50",100,ml
"BUTANE, PROPANE, ORYZA SATIVA  STARCH , ISOBUTANE, SD ALCOHOL 39-C , ALUMINUM STARCH OCTENYLSUCCINATE, CETRIMONIUM CHLORIDE, CYCLODEXTRIN, CYCLOHEXASILOXANE, CYCLOPENTASILOXANE, FRAGRANCE , ISOPROPYL MYRISTATE, POLYSORBATE 20, PROPYLENE GLYCOL, SILICA, URTICA DIOICA  ROOT EXTRACT , WATER ",klorane,Capillaire,"11,00",100,ml
"BUTANE, PROPANE, ORYZA SATIVA  STARCH  , ISOBUTANE, ALCOHOL DENAT, , ZEA MAYS  STARCH  , CELLULOSE , CITRIC ACID , CYCLODEXTRIN , FRAGRANCE  , IRON OXIDES    , ISOPROPYL MYRISTATE , LAVANDULA ANGUSTIFOLIA  FLOWER WATER  , MAGNESIUM STEARATE , MICROCRYSTALLINE CELLULOSE , POTASSIUM SORBATE, RICINUS COMMUNIS  SEED OIL  , SODIUM BENZOATE",rene furterer,Naturia,"10,00",100,ml
"1227539 T - AQUA / WATER / EAU,SODIUM LAURETH SULFATE,GLYCERIN,KAOLIN,COCAMIDOPROPYL BETAINE,MONTMORILLONITE,SODIUM CITRATE,HEXYLENE GLYCOL,CITRIC ACID,ACRYLATES COPOLYMER,SODIUM CHLORIDE,SODIUM HYDROXIDE,SODIUM BENZOATE,CAPRYLYL GLYCOL,HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE,MENTHOL,POLYQUATERNIUM-10,SALICYLIC ACID,LINALOOL,CAPRYLOYL GLYCINE,LIMONENE,GERANIOL,CITRONELLOL,ALPHA-ISOMETHYL IONONE,CHARCOAL POWDER,CI 19140 / YELLOW 5,CI 42090 / BLUE 1,POLYGLYCERIN-10,POLYGLYCERYL-10 MYRISTATE,POLYGLYCERYL-10 STEARATE,SODIUM DEHYDROACETATE,PARFUM / FRAGRANCE (F",kérastase,Spécifique,"12,40",100,ml
"1227561 H, INGREDIENTS: AQUA / WATER / EAU, SODIUM C14-16 OLEFIN SULFONATE, COCAMIDOPROPYL BETAINE, LAURETH-5 CARBOXYLIC ACID, SODIUM CHLORIDE, CAPRYLYL/CAPRYL GLUCOSIDE, SODIUM HYDROXIDE, CITRIC ACID, HEXYLENE GLYCOL, SODIUM BENZOATE, PEG-55 PROPYLENE GLYCOL OLEATE, PROPYLENE GLYCOL, SALICYLIC ACID, POLYQUATERNIUM-67, BENZOIC ACID, LINALOOL, LIMONENE, CENTELLA ASIATICA EXTRACT, LACTIC ACID, CI 17200 / RED 33, CI 19140 / YELLOW 5, PARFUM / FRAGRANCE (F",kérastase,Chroma Absolu,"11,96",100,ml
"POLYQUATERNIUM-7, POLYQUATERNIUM-10, SALICYLIC ACID, BENZOIC ACID, BENZYL ALCOHOL, GENTIANA LUTEA ROOT EXTRACT, AMODIMETHICONE, PROPYLENE GLYCOL, ISOPROPYL ALCOHOL, PROPYL GALLATE, CARBOMER, SORBIC ACID, ROSA CANINA FRUIT OIL, CETYL ALCOHOL, CITRONELLOL, BHT, CITRIC ACID, LAURETH-9, DIVINYLDIMETHICONE/DIMETHICONE COPOLYMER, GLYCERETH-26, PARFUM / FRAGRANCE",shu uemura art of hair,Color Lustre,"14,00",100,ml
1218173RK52 - INGREDIENTS: AQUA / WATER / EAU • DECYL GLUCOSIDE • SODIUM COCOYL ISETHIONATE • COCAMIDOPROPYL BETAINE • CITRIC ACID • SODIUM HYDROXIDE • PANTHENOL • GLYCERIN • DIMETHICONE • PEG-150 DISTEARATE • PPG-5-CETETH-20 • SODIUM BENZOATE • SODIUM CHLORIDE • PEG-55 PROPYLENE GLYCOL OLEATE • PROPYLENE GLYCOL • CARBOMER • PARFUM / FRAGRANCE • COCO-CAPRYLATE/CAPRATE • POLYQUATERNIUM-67 • SALICYLIC ACID • AMODIMETHICONE • SODIUM PHYTATE • GLYCOL DISTEARATE • COCO-BETAINE • ACRYLATES/BEHENETH-25 METHACRYLATE COPOLYMER • LIMONENE • TRIDECETH-6 • ALCOHOL • CETRIMONIUM CHLORIDE (F,redken,Acidic Bonding Concentrate,"9,97",100,ml
"-SP94: Powerful, gluco-peptide that enhances hair fiberís resilience, structure, and strength",kérastase,Resistance Bain Thérapiste,"12,40",100,ml
1227525 A - INGREDIENTS: AQUA / WATER / EAU - SODIUM LAURETH SULFATE - COCO-BETAINE - GLYCOL DISTEARATE - GLYCERIN - SODIUM CHLORIDE - PPG-5-CETETH-20 - CITRIC ACID - SODIUM BENZOATE - SODIUM HYDROXIDE - PIROCTONE OLAMINE - OCTYLDODECANOL - SALICYLIC ACID - GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE - CARBOMER - PEG-55 PROPYLENE GLYCOL OLEATE - PROPYLENE GLYCOL - LINALOOL - FUMARIC ACID - PARFUM / FRAGRANCE (F,kérastase,Specifique Bain Anti-Pelliculaire,"11,20",100,ml
"Water\Aqua\Eau, Disodium Laureth Sulfosuccinate, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Glycerin, Sodium Lauroyl Sarcosinate, Coco-Betaine, Acrylates Copolymer, Decyl Glucoside, Butylene Glycol, Laureth-23, Glycol Distearate, Glycereth-26, Vitis Vinifera  Seed Oil, Prunus Amygdalus Dulcis  Oil, Macadamia Integrifolia Seed Oil, Cocos Nucifera  Oil, Gardenia Taitensis Flower Extract, Argania Spinosa Kernel Oil, Carthamus Tinctorius  Seed Oil, Sodium Hyaluronate, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Phenyl Trimethicone, Panthenyl Ethyl Ether, Magnesium Nitrate, Sodium Pca, Pantethine, Polyquaternium-7, Polyquaternium-10, Sodium Acetate, Isopropyl Alcohol, Potassium Hydroxide, Laureth-3, Trisodium Sulfosuccinate, Glycol Stearate, Sodium Chloride, Sodium Sulfate, Fragrance , Linalool, Hexyl Cinnamal, Tetrasodium Edta, Sodium Citrate, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Benzoate * Cette liste d'ingrédients peut faire l'objet de modifications, les clients sont priés de consulter l'emballage du produit pour obtenir la liste la plus récente",bumble and bumble,Hairdresser's Invisible Oil,"14,00",100,ml
"RITUALS HOMME 2-IN-1 SHAMPOO & BODY WASH: AQUA/WATER, SODIUM LAURETH SULFATE, COCO-GLUCOSIDE, COCAMIDOPROPYL BETAINE, POLYSORBATE 20, GLYCERIN, DISODIUM UNDECYLENAMIDO MEA-SULFOSUCCINATE, SODIUM CHLORIDE, PARFUM/FRAGRANCE, LAURETH-2, CHARCOAL POWDER, MENTHA ARVENSIS LEAF OIL, PANTHENOL, PANTOLACTONE, POLYQUATERNIUM-10, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MAGNESIUM CHLORIDE, MENTHYL LACTATE, PROPYLENE GLYCOL, GLYCERYL OLEATE, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE, CITRONELLOL, LINALOOL, LIMONENE, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, SODIUM HYDROXIDE",rituals,Rituals Homme,"8,41",100,ml
"WATER/EAU , SODIUM METHYL COCOYL TAURATE, GLYCERIN, SODIUM COCOYL ISETHIONATE,COCAMIDOPROPYL BETAINE, PEG-40 HYDROGENATED CASTOR OIL, AMODIMETHICONE, PENTYLENEGLYCOL, PEG-120 METHYL GLUCOSE TRIOLEATE, FRAGRANCE , PANTHENOL, BISABOLOL,LIMNANTHES ALBA  SEED OIL, MORINGA OLEIFERA SEED OIL, PYRIDOXINE HCL,BUTYROSPERMUM PARKII  BUTTER, TOCOPHERYL ACETATE, MAGNESIUM ASPARTATE, ZINCGLUCONATE, HYDROLYZED COTTONSEED PROTEIN, COPPER GLUCONATE, PALMITOYL MYRISTYLSERINATE, BIOTIN, ACRYLATES COPOLYMER, SODIUM CHLORIDE, C13-15 ALKANE, CETYL ALCOHOL,POLYQUATERNIUM-22, SODIUM HYDROXIDE, DISODIUM EDTA, PROPANEDIOL, CITRIC ACID, PEG-8,PEG-8/SMDI COPOLYMER, SODIUM POLYACRYLATE, PHENOXYETHANOL, POTASSIUM SORBATE,LIMONENE, CITRAL",hair rituel by sisley,Soin Lavant Lissant à l'huile de Moringa,"36,50",100,ml
"1129588RK5 - INGREDIENTS: AQUA / WATER , SODIUM LAURETH SULFATE , COCO-BETAINE , SODIUM LAURYL SULFATE , SODIUM CHLORIDE , GLYCOL DISTEARATE , HEXYLENE GLYCOL , PARFUM / FRAGRANCE , CITRIC ACID , AMINOPROPYL TRIETHOXYSILANE , SODIUM BENZOATE , SODIUM HYDROXIDE , ACRYLATES COPOLYMER , HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE , ALCOHOL DENAT",redken,Volume Injection,"7,67",100,ml
"AQUA / WATER, SODIUM LAURETH SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, LAURETH-5 CARBOXYLIC ACID, GLYCOL DISTEARATE, GLYCERIN, PEG-60 HYDROGENATED CASTOR OIL, POLYSORBATE 20, HEXYLENE GLYCOL, PEG-7 GLYCERYL COCOATE, DISODIUM COCOAMPHODIACETATE, SODIUM CHLORIDE, SODIUM BENZOATE, POLYQUATERNIUM-10, SODIUM METHYLPARABEN, PIROCTONE OLAMINE, SODIUM HYDROXIDE, CARBOMER, SALICYLIC ACID, ETHYLPARABEN, MENTHOXYPROPANEDIOL, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, CALOPHYLLUM INOPHYLLUM SEED OIL, CI 42090 / BLUE 1, CITRIC ACID, PARFUM / FRAGRANCE●Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Specifique Bain Riche Dermo-Calm,"12,40",100,ml
